# LTER Weather Station - Daily Precip and Air Temp
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/7
# The newest version of the data https://lter.kbs.msu.edu/datatables/7.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/5.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# date		date of observation
# precipitation	millimeter	liquid-equivalent depth of precipitation for the date
# flag_precip		first letter only, representing:  Good, Questionable, Missing, Estimated, or Trace
# air_temp_mean	celsius	mean air temperature, average of all hourly means
# flag_air_temp_mean		first letter only, representing:  Good, Questionable, Missing, or Estimated
# air_temp_max	celsius	maximum air temperature, highest of all hourly maxima
# flag_air_temp_max		first letter only, representing:  Good, Questionable, Missing, or Estimated
# air_temp_min	celsius	minimum air temperature, lowest of all hourly minima
# flag_air_temp_min		first letter only, representing:  Good, Questionable, Missing, or Estimated
# year		year in which the date occurs
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
date,precipitation,flag_precip,air_temp_mean,flag_air_temp_mean,air_temp_max,flag_air_temp_max,air_temp_min,flag_air_temp_min,year
#,millimeter,,celsius,,celsius,,celsius,,
1991-10-22,0,E,14.90,E,22.80,E,7.40,E,1991
1991-10-21,0,E,9.50,E,16.80,E,3.30,E,1991
1991-10-20,0,E,3.60,E,11.40,E,-4.20,E,1991
1991-10-19,3.81,E,2.40,E,6.70,E,-1.70,E,1991
1991-10-18,7.62,E,10.90,E,16.40,E,2.80,E,1991
1991-10-17,0,E,12.40,E,20.20,E,4.70,E,1991
1991-10-16,0,E,6.20,E,13.10,E,-0.70,E,1991
1991-10-15,0.76,E,3.70,E,5.90,E,0.00,E,1991
1991-10-14,16.51,E,7.90,E,12.50,E,5.60,E,1991
1991-10-13,0,E,6.60,E,13.70,E,-0.50,E,1991
1991-10-12,0,E,8.80,E,12.70,E,5.00,E,1991
1991-10-11,2.54,E,11.30,E,16.60,E,6.10,E,1991
1991-10-10,0,E,11.10,E,17.00,E,3.80,E,1991
1991-10-09,0,E,15.90,E,22.30,E,11.80,E,1991
1991-10-08,0,E,12.60,E,20.50,E,3.90,E,1991
1991-10-07,0,E,7.10,E,11.30,E,3.70,E,1991
1991-10-06,1.27,E,4.70,E,6.60,E,2.10,E,1991
1991-10-05,27.94,E,10.40,E,16.00,E,7.00,E,1991
1991-10-04,33.02,E,12.20,E,18.10,E,10.10,E,1991
1991-10-03,3.81,E,15.50,E,21.80,E,12.10,E,1991
1991-10-02,6.35,E,17.50,E,22.80,E,14.30,E,1991
1991-10-01,0,E,14.70,E,18.70,E,8.70,E,1991
1991-09-30,0,E,16.70,E,25.50,E,7.70,E,1991
1991-09-29,0,E,10.20,E,20.00,E,-1.60,E,1991
1991-09-28,0,E,6.70,E,17.20,E,-1.10,E,1991
1991-09-27,0,E,5.80,E,13.30,E,1.10,E,1991
1991-09-26,0,E,7.90,E,12.70,E,6.60,E,1991
1991-09-25,0,E,7.90,E,13.30,E,2.70,E,1991
1991-09-24,7.62,E,7.50,E,15.00,E,5.00,E,1991
1991-09-23,0,E,10.50,E,16.60,E,8.80,E,1991
1991-09-22,7.62,E,11.50,E,17.70,E,1.60,E,1991
1991-09-21,0,E,8.70,E,17.20,E,1.10,E,1991
1991-09-20,0,E,7.50,E,13.30,E,5.00,E,1991
1991-09-19,0,E,8.70,E,16.10,E,7.20,E,1991
1991-09-18,3.81,E,13.60,E,22.20,E,12.20,E,1991
1991-09-17,0,E,16.80,E,24.40,E,15.00,E,1991
1991-09-16,0,E,21.60,E,25.90,E,15.60,E,1991
1991-09-15,0,E,25.70,E,30.50,E,21.00,E,1991
1991-09-14,3.81,E,20.10,E,25.50,E,15.20,E,1991
1991-09-13,0,E,18.50,E,22.80,E,15.30,E,1991
1991-09-12,0,E,16.60,E,21.30,E,12.90,E,1991
1991-09-11,11.43,E,18.00,E,26.60,E,9.40,E,1991
1991-09-10,0,E,20.90,E,26.30,E,15.70,E,1991
1991-09-09,12.7,E,24.90,E,31.60,E,18.30,E,1991
1991-09-08,0,E,22.80,E,31.80,E,14.70,E,1991
1991-09-07,0,E,21.50,E,30.00,E,13.80,E,1991
1991-09-06,0,E,19.10,E,28.00,E,11.20,E,1991
1991-09-05,0,E,17.40,E,26.20,E,8.60,E,1991
1991-09-04,0,E,18.10,E,24.80,E,11.10,E,1991
1991-09-03,7.62,E,21.20,E,26.90,E,16.80,E,1991
1991-09-02,0,E,18.60,E,28.30,E,8.50,E,1991
1991-09-01,0,E,16.10,E,24.80,E,9.50,E,1991
1991-08-31,0,E,19.80,E,25.10,E,12.20,E,1991
1991-08-30,1.27,E,24.60,E,31.80,E,20.10,E,1991
1991-08-29,0.51,E,24.40,E,33.50,E,19.00,E,1991
1991-08-28,0,E,25.90,E,33.80,E,19.10,E,1991
1991-08-27,0,E,24.50,E,31.40,E,18.90,E,1991
1991-08-26,0,E,24.60,E,32.10,E,17.70,E,1991
1991-08-25,0,E,22.40,E,32.00,E,14.50,E,1991
1991-08-24,0,E,20.80,E,28.30,E,15.00,E,1991
1991-08-23,0,E,19.30,E,26.20,E,12.90,E,1991
1991-08-22,0,E,22.20,E,29.20,E,16.10,E,1991
1991-08-21,0,E,19.00,E,26.80,E,11.20,E,1991
1991-08-20,0,E,18.20,E,25.00,E,13.40,E,1991
1991-08-19,59.69,E,16.60,E,17.90,E,15.60,E,1991
1991-08-18,11.43,E,19.40,E,27.40,E,14.90,E,1991
1991-08-17,2.54,E,21.80,E,25.50,E,17.60,E,1991
1991-08-16,0,E,23.60,E,30.00,E,18.10,E,1991
1991-08-15,0,E,21.80,E,28.60,E,14.30,E,1991
1991-08-14,0,E,20.40,E,28.10,E,14.00,E,1991
1991-08-13,0,E,20.80,E,28.30,E,13.30,E,1991
1991-08-12,0,E,20.50,E,27.70,E,13.30,E,1991
1991-08-11,0,E,20.20,E,27.70,E,12.70,E,1991
1991-08-10,0,E,19.70,E,26.60,E,12.70,E,1991
1991-08-09,0,E,19.70,E,26.10,E,13.30,E,1991
1991-08-08,34.29,E,20.20,E,26.60,E,13.80,E,1991
1991-08-07,0,E,20.50,E,27.20,E,13.80,E,1991
1991-08-06,0,E,18.90,E,26.10,E,11.60,E,1991
1991-08-05,0,E,17.10,E,23.80,E,10.50,E,1991
1991-08-04,0,E,19.10,E,24.40,E,13.80,E,1991
1991-08-03,0,E,24.90,E,31.60,E,18.30,E,1991
1991-08-02,14.22,E,23.90,E,31.60,E,16.10,E,1991
1991-08-01,0,E,23.70,E,30.00,E,17.20,E,1991
1991-07-31,0,E,20.20,E,27.70,E,12.70,E,1991
1991-07-30,0,E,18.90,E,23.30,E,14.40,E,1991
1991-07-29,10.16,E,16.60,E,17.20,E,15.00,E,1991
1991-07-28,0,E,20.00,E,25.00,E,15.00,E,1991
1991-07-27,0,E,18.60,E,27.80,E,9.10,E,1991
1991-07-26,0,E,17.40,E,23.00,E,11.00,E,1991
1991-07-25,0,E,18.90,E,23.40,E,13.80,E,1991
1991-07-24,0,E,20.60,E,25.40,E,15.50,E,1991
1991-07-23,0,E,22.80,E,25.70,E,16.50,E,1991
1991-07-22,29.21,E,25.70,E,32.30,E,21.50,E,1991
1991-07-21,11.94,E,24.70,E,29.80,E,21.30,E,1991
1991-07-20,0,E,27.90,E,32.50,E,23.50,E,1991
1991-07-19,0,E,26.90,E,32.80,E,21.20,E,1991
1991-07-18,0,E,25.70,E,31.30,E,20.30,E,1991
1991-07-17,0,E,23.70,E,29.40,E,18.90,E,1991
1991-07-16,0,E,22.60,E,29.50,E,14.00,E,1991
1991-07-15,0,E,20.80,E,28.30,E,12.60,E,1991
1991-07-14,0,E,20.50,E,26.00,E,15.00,E,1991
1991-07-13,3.81,E,18.80,E,23.10,E,16.30,E,1991
1991-07-12,5.84,E,21.40,E,26.50,E,18.60,E,1991
1991-07-11,0,E,22.00,E,27.90,E,15.50,E,1991
1991-07-10,0,E,21.10,E,27.90,E,14.50,E,1991
1991-07-09,0,E,18.90,E,25.20,E,11.30,E,1991
1991-07-08,0,E,22.00,E,25.40,E,16.50,E,1991
1991-07-07,2.54,E,25.00,E,30.30,E,20.50,E,1991
1991-07-06,0,E,25.30,E,31.90,E,16.80,E,1991
1991-07-05,0,E,22.40,E,26.70,E,18.30,E,1991
1991-07-04,2.54,E,22.40,E,26.20,E,18.30,E,1991
1991-07-03,19.05,E,24.10,E,28.90,E,19.20,E,1991
1991-07-02,0,E,23.70,E,28.90,E,19.40,E,1991
1991-07-01,50.8,E,21.90,E,29.50,E,17.40,E,1991
1991-06-30,0,E,24.10,E,28.50,E,17.60,E,1991
1991-06-29,0,E,26.80,E,32.20,E,22.10,E,1991
1991-06-28,0,E,25.40,E,30.40,E,20.30,E,1991
1991-06-27,0,E,25.80,E,31.30,E,20.40,E,1991
1991-06-26,0,E,25.00,E,31.30,E,17.20,E,1991
1991-06-25,0,E,23.00,E,29.80,E,16.10,E,1991
1991-06-24,0,E,19.90,E,26.80,E,11.20,E,1991
1991-06-23,0,E,17.20,E,23.20,E,10.60,E,1991
1991-06-22,16.51,E,14.80,E,16.70,E,13.40,E,1991
1991-06-21,0,E,24.60,E,33.10,E,17.10,E,1991
1991-06-20,0,E,24.70,E,32.30,E,17.40,E,1991
1991-06-19,0,E,23.60,E,29.40,E,16.60,E,1991
1991-06-18,0,E,23.10,E,27.70,E,15.50,E,1991
1991-06-17,0,E,20.80,E,27.70,E,13.30,E,1991
1991-06-16,0,E,24.10,E,29.40,E,18.80,E,1991
1991-06-15,17.78,E,23.60,E,30.60,E,18.80,E,1991
1991-06-14,0,E,24.00,E,30.80,E,16.10,E,1991
1991-06-13,0,E,20.20,E,27.40,E,11.90,E,1991
1991-06-12,0,E,21.70,E,27.50,E,16.10,E,1991
1991-06-11,0,E,20.20,E,24.30,E,17.40,E,1991
1991-06-10,0,E,22.20,E,26.50,E,16.60,E,1991
1991-06-09,0,E,20.90,E,28.10,E,12.20,E,1991
1991-06-08,0,E,20.40,E,28.00,E,12.00,E,1991
1991-06-07,0,E,19.50,E,25.60,E,13.20,E,1991
1991-06-06,0,E,18.00,E,24.50,E,8.60,E,1991
1991-06-05,0,E,16.00,E,21.30,E,8.80,E,1991
1991-06-04,0,E,14.90,E,19.70,E,9.40,E,1991
1991-06-03,0,E,20.30,E,27.30,E,14.00,E,1991
1991-06-02,13.21,E,21.50,E,25.70,E,17.60,E,1991
1991-06-01,1.27,E,22.70,E,29.50,E,17.70,E,1991
1991-05-31,16.51,E,23.30,E,29.70,E,19.40,E,1991
1991-05-30,0,E,24.30,E,29.60,E,19.60,E,1991
1991-05-29,0,E,26.30,E,31.10,E,22.00,E,1991
1991-05-28,0,E,26.10,E,31.30,E,20.70,E,1991
1991-05-27,0,E,24.20,E,28.60,E,20.50,E,1991
1991-05-26,2.54,E,22.80,E,25.50,E,20.90,E,1991
1991-05-25,21.59,E,21.80,E,25.30,E,19.70,E,1991
1991-05-24,7.37, ,22.90,E,27.60,E,20.00,E,1991
1991-05-23,6.1, ,21.60,E,25.30,E,19.70,E,1991
1991-05-22,0, ,22.10,E,29.00,E,15.90,E,1991
1991-05-21,0, ,20.90,E,28.30,E,11.30,E,1991
1991-05-20,0, ,17.40,E,26.10,E,8.60,E,1991
1991-05-19,0, ,14.50,E,21.60,E,7.20,E,1991
1991-05-18,0, ,10.40,E,15.50,E,6.00,E,1991
1991-05-17,0, ,15.60,E,22.80,E,6.60,E,1991
1991-05-16,20.07, ,23.10,E,30.30,E,16.40,E,1991
1991-05-15,0, ,22.30,E,31.60,E,11.70,E,1991
1991-05-14,0, ,22.30,E,29.10,E,15.90,E,1991
1991-05-13,6.86, ,22.30,E,29.70,E,15.60,E,1991
1991-05-12,0, ,22.80,E,29.50,E,16.90,E,1991
1991-05-11,0, ,20.70,E,27.80,E,11.80,E,1991
1991-05-10,0, ,18.80,E,26.00,E,9.90,E,1991
1991-05-09,0, ,16.80,E,24.90,E,7.50,E,1991
1991-05-08,0, ,10.70,E,15.80,E,4.00,E,1991
1991-05-07,0, ,8.60,E,13.00,E,4.30,E,1991
1991-05-06,0, ,7.20,E,13.10,E,5.60,E,1991
1991-05-05,5.33, ,10.40,E,14.40,E,6.90,E,1991
1991-05-04,0, ,11.60,E,17.10,E,6.40,E,1991
1991-05-03,0, ,9.10,E,16.10,E,1.20,E,1991
1991-05-02,0, ,9.00,E,13.40,E,4.50,E,1991
1991-05-01,6.35, ,10.00,E,12.70,E,7.40,E,1991
1991-04-30,0, ,14.10,E,18.10,E,0.00,E,1991
1991-04-29,0.25,E,18.20,E,23.10,E,13.80,E,1991
1991-04-28,0,E,18.00,E,22.70,E,13.80,E,1991
1991-04-27,3.3,E,16.70,E,23.30,E,11.10,E,1991
1991-04-26,0,E,15.70,E,22.10,E,9.40,E,1991
1991-04-25,0,E,10.60,E,16.80,E,1.80,E,1991
1991-04-24,3.56,E,8.30,E,14.80,E,4.90,E,1991
1991-04-23,11.94,E,9.00,E,15.40,E,5.50,E,1991
1991-04-22,0,E,8.50,E,13.20,E,4.50,E,1991
1991-04-21,0,E,5.40,E,8.70,E,3.20,E,1991
1991-04-20,0,E,4.00,E,6.70,E,2.10,E,1991
1991-04-19,7.37,E,5.90,E,7.80,E,4.10,E,1991
1991-04-18,0,E,8.90,E,14.40,E,2.10,E,1991
1991-04-17,0,E,9.20,E,15.30,E,3.20,E,1991
1991-04-16,0,E,8.90,E,12.80,E,5.00,E,1991
1991-04-15,15.75,E,10.80,E,15.50,E,4.60,E,1991
1991-04-14,8.13,E,11.40,E,19.60,E,5.50,E,1991
1991-04-13,0,E,7.20,E,10.20,E,5.00,E,1991
1991-04-12,0,E,5.20,E,9.60,E,0.40,E,1991
1991-04-11,0,E,2.60,E,7.20,E,-3.20,E,1991
1991-04-10,0,E,2.30,E,6.80,E,-1.00,E,1991
1991-04-09,25.65,E,12.10,E,18.80,E,1.90,E,1991
1991-04-08,0.25,E,18.50,E,21.20,E,16.00,E,1991
1991-04-07,0,E,20.50,E,26.90,E,13.90,E,1991
1991-04-06,0,E,19.60,E,26.80,E,12.40,E,1991
1991-04-05,0,E,14.40,E,21.40,E,7.40,E,1991
1991-04-04,0,E,10.80,E,18.60,E,4.40,E,1991
1991-04-03,0,E,7.40,E,16.90,E,-2.70,E,1991
1991-04-02,0,E,2.50,E,11.70,E,-5.50,E,1991
1991-04-01,0,E,1.10,E,5.60,E,-3.00,E,1991
1991-03-31,0,E,1.30,E,5.70,E,-2.10,E,1991
1991-03-30,0,E,-2.20,E,4.50,E,-8.20,E,1991
1991-03-29,0,E,-1.90,E,3.60,E,-6.00,E,1991
1991-03-28,0,E,3.40,E,8.70,E,-0.70,E,1991
1991-03-27,52.58,E,16.10,E,21.80,E,3.60,E,1991
1991-03-26,1.78,E,11.80,E,16.80,E,6.50,E,1991
1991-03-25,0,E,7.80,E,16.30,E,-1.20,E,1991
1991-03-24,0.25,E,3.10,E,6.30,E,0.80,E,1991
1991-03-23,15.49,E,8.40,E,13.50,E,2.30,E,1991
1991-03-22,2.03,E,11.90,E,17.40,E,6.90,E,1991
1991-03-21,0,E,13.30,E,20.60,E,6.60,E,1991
1991-03-20,0,E,8.40,E,16.90,E,-0.60,E,1991
1991-03-19,0,E,5.60,E,11.60,E,0.00,E,1991
1991-03-18,0,E,3.00,E,4.80,E,2.00,E,1991
1991-03-17,7.11,E,3.80,E,12.20,E,-1.80,E,1991
1991-03-16,0,E,4.20,E,13.50,E,-3.80,E,1991
1991-03-15,0,E,1.80,E,10.50,E,-5.00,E,1991
1991-03-14,0,E,0.50,E,6.50,E,-3.50,E,1991
1991-03-13,0,E,-0.80,E,5.00,E,-4.20,E,1991
1991-03-12,0,E,-2.80,E,4.10,E,-7.40,E,1991
1991-03-11,0,E,-1.60,E,3.40,E,-4.30,E,1991
1991-03-10,0,E,1.00,E,4.80,E,-2.80,E,1991
1991-03-09,0,E,1.10,E,4.10,E,-0.90,E,1991
1991-03-08,0,E,-1.60,E,5.00,E,-9.30,E,1991
1991-03-07,0,E,-4.30,E,-0.60,E,-7.60,E,1991
1991-03-06,1.78,E,4.20,E,9.80,E,-3.30,E,1991
1991-03-05,0,E,3.60,E,11.00,E,-5.40,E,1991
1991-03-04,0,E,-2.70,E,5.10,E,-8.00,E,1991
1991-03-03,0,E,-3.90,E,-1.40,E,-5.40,E,1991
1991-03-02,8.64,E,6.70,E,11.60,E,-2.30,E,1991
1991-03-01,5.84,E,9.10,E,13.20,E,5.40,E,1991
1991-02-28,0, ,0.30,E,6.80,E,-8.00,E,1991
1991-02-27,0, ,-5.40,E,-1.60,E,-7.60,E,1991
1991-02-26,0, ,-7.50,E,-1.70,E,-12.80,E,1991
1991-02-25,0, ,-5.60,E,-2.00,E,-9.10,E,1991
1991-02-24,0, ,-2.20,E,3.80,E,-6.40,E,1991
1991-02-23,0, ,-5.40,E,-0.10,E,-10.70,E,1991
1991-02-22,0, ,0.30,E,7.90,E,-7.70,E,1991
1991-02-21,0, ,7.40,E,13.00,E,3.00,E,1991
1991-02-20,0, ,1.70,E,6.70,E,-2.20,E,1991
1991-02-19,0.25, ,3.30,E,9.50,E,-0.70,E,1991
1991-02-18,2.03, ,0.90,E,7.10,E,-1.80,E,1991
1991-02-17,0, ,-0.30,E,7.00,E,-4.20,E,1991
1991-02-16,0, ,-7.90,E,-4.20,E,-11.00,E,1991
1991-02-15,0, ,-11.30,E,-9.00,E,-14.10,E,1991
1991-02-14,0.25, ,-3.70,E,-1.10,E,-9.10,E,1991
1991-02-13,0, ,-1.20,E,1.40,E,-3.90,E,1991
1991-02-12,0, ,-6.40,E,-0.10,E,-13.40,E,1991
1991-02-11,0, ,-7.00,E,-2.90,E,-11.30,E,1991
1991-02-10,0, ,-2.40,E,1.20,E,-5.40,E,1991
1991-02-09,0, ,1.90,E,6.70,E,-2.00,E,1991
1991-02-08,0, ,2.70,E,10.40,E,-1.70,E,1991
1991-02-07,0, ,0.10,E,0.90,E,-1.00,E,1991
1991-02-06,0, ,-0.30,E,1.20,E,-1.20,E,1991
1991-02-05,0, ,4.00,E,10.90,E,0.00,E,1991
1991-02-04,0, ,6.90,E,12.10,E,3.40,E,1991
1991-02-03,0, ,4.80,E,11.80,E,-0.60,E,1991
1991-02-02,0, ,3.20,E,8.70,E,-0.50,E,1991
1991-02-01,0, ,-4.70,E,4.30,E,-13.30,E,1991
1991-01-31,0, ,-8.10,E,-3.00,E,-12.00,E,1991
1991-01-30,0, ,-7.10,E,-0.40,E,-10.50,E,1991
1991-01-29,0, ,-5.20,E,-1.40,E,-8.30,E,1991
1991-01-28,0, ,-3.80,E,3.40,E,-9.80,E,1991
1991-01-27,0, ,-6.40,E,-1.00,E,-12.20,E,1991
1991-01-26,0, ,-9.00,E,-4.80,E,-12.60,E,1991
1991-01-25,0, ,-11.30,E,-6.10,E,-14.80,E,1991
1991-01-24,0, ,-10.40,E,-6.60,E,-14.80,E,1991
1991-01-23,0, ,-5.20,E,-0.90,E,-8.40,E,1991
1991-01-22,0, ,-11.80,E,-7.30,E,-17.20,E,1991
1991-01-21,0, ,-11.40,E,-6.60,E,-16.40,E,1991
1991-01-20,0.25, ,-1.00,E,2.90,E,-9.20,E,1991
1991-01-19,0, ,2.40,E,8.40,E,-2.30,E,1991
1991-01-18,0, ,-2.00,E,1.60,E,-4.50,E,1991
1991-01-17,0, ,-2.50,E,-1.20,E,-3.30,E,1991
1991-01-16,7.62, ,0.70,E,1.60,E,-1.30,E,1991
1991-01-15,0.25, ,0.90,E,3.60,E,-0.90,E,1991
1991-01-14,0.51, ,1.00,E,4.70,E,-1.70,E,1991
1991-01-13,0, ,-2.60,E,-0.70,E,-3.80,E,1991
1991-01-12,0.25, ,-4.00,E,-2.70,E,-5.20,E,1991
1991-01-11,2.29, ,-4.70,E,-2.20,E,-6.10,E,1991
1991-01-10,0, ,-4.80,E,-3.70,E,-5.80,E,1991
1991-01-09,0.25, ,-2.10,E,-0.90,E,-3.80,E,1991
1991-01-08,0, ,-6.00,E,1.10,E,-12.20,E,1991
1991-01-07,0, ,-9.40,E,-4.90,E,-13.10,E,1991
1991-01-06,1.02, ,-2.40,E,2.30,E,-7.30,E,1991
1991-01-05,2.03, ,-4.70,E,-2.00,E,-6.90,E,1991
1991-01-04,0, ,-10.10,E,-3.70,E,-16.20,E,1991
1991-01-03,0, ,-9.30,E,-6.00,E,-12.30,E,1991
1991-01-02,0, ,-4.70,E,-0.50,E,-9.30,E,1991
1991-01-01,0, ,-5.70,E,-0.30,E,-11.20,E,1991
1990-12-31,0,E,-9.50,E,-6.40,E,-12.20,E,1990
1990-12-30,0.76, ,-4.20,E,-0.40,E,-11.30,E,1990
1990-12-29,32, ,3.80,E,6.50,E,-0.50,E,1990
1990-12-28,1.52, ,-1.60,E,2.70,E,-4.60,E,1990
1990-12-27,0, ,-10.70,E,-4.60,E,-17.80,E,1990
1990-12-26,0, ,-13.30,E,-7.70,E,-17.00,E,1990
1990-12-25,0, ,-10.00,E,-5.80,E,-15.20,E,1990
1990-12-24,0, ,-11.50,E,-9.50,E,-14.40,E,1990
1990-12-23,1.02, ,-8.70,E,-5.70,E,-10.10,E,1990
1990-12-22,2.29, ,-0.50,E,11.80,E,-8.40,E,1990
1990-12-21,5.33, ,7.70,E,11.10,E,5.50,E,1990
1990-12-20,0, ,2.00,E,6.90,E,-2.70,E,1990
1990-12-19,0, ,0.60,E,5.10,E,-2.40,E,1990
1990-12-18,0.76, ,1.60,E,4.30,E,-0.70,E,1990
1990-12-17,4.83, ,2.00,E,4.00,E,-0.10,E,1990
1990-12-16,0, ,1.60,E,5.30,E,-1.00,E,1990
1990-12-15,5.33, ,1.00,E,4.60,E,-1.20,E,1990
1990-12-14,0, ,-3.60,E,1.70,E,-9.80,E,1990
1990-12-13,0, ,-0.70,E,2.60,E,-7.40,E,1990
1990-12-12,0.51, ,6.40,E,11.60,E,2.30,E,1990
1990-12-11,0, ,3.10,E,9.30,E,-2.70,E,1990
1990-12-10,0, ,3.30,E,8.10,E,-1.50,E,1990
1990-12-09,0, ,4.80,E,11.00,E,-0.90,E,1990
1990-12-08,0, ,1.20,E,8.50,E,-2.80,E,1990
1990-12-07,0, ,-0.30,E,4.50,E,-4.70,E,1990
1990-12-06,0, ,1.00,E,3.70,E,-3.00,E,1990
1990-12-05,0, ,-1.50,E,2.20,E,-4.80,E,1990
1990-12-04,0.25, ,-3.10,E,0.50,E,-4.60,E,1990
1990-12-03,4.57, ,0.20,E,3.40,E,-1.70,E,1990
1990-12-02,0, ,0.10,E,3.90,E,-5.30,E,1990
1990-12-01,0, ,4.80,E,8.70,E,1.40,E,1990
1990-11-30,0, ,2.10,E,7.70,E,-3.00,E,1990
1990-11-29,0, ,-0.60,E,0.90,E,-2.70,E,1990
1990-11-28,5.08, ,3.90,E,16.50,E,0.00,E,1990
1990-11-27,80.27, ,16.10,E,17.90,E,14.40,E,1990
1990-11-26,0.51, ,5.90,E,16.30,E,-1.60,E,1990
1990-11-25,0, ,5.20,E,9.70,E,-1.20,E,1990
1990-11-24,0, ,3.60,E,9.80,E,-1.30,E,1990
1990-11-23,0.76, ,4.00,E,8.80,E,1.60,E,1990
1990-11-22,7.87, ,7.30,E,15.40,E,2.40,E,1990
1990-11-21,0.76, ,11.70,E,17.00,E,7.40,E,1990
1990-11-20,0, ,5.90,E,14.40,E,-2.00,E,1990
1990-11-19,0, ,4.60,E,12.30,E,0.30,E,1990
1990-11-18,0, ,1.70,E,7.90,E,-3.00,E,1990
1990-11-17,0, ,2.90,E,9.10,E,-1.40,E,1990
1990-11-16,0, ,9.70,E,14.30,E,2.60,E,1990
1990-11-15,0, ,14.00,E,20.50,E,8.40,E,1990
1990-11-14,0, ,7.10,E,15.60,E,-2.20,E,1990
1990-11-13,0, ,0.40,E,6.30,E,-4.20,E,1990
1990-11-12,0, ,0.50,E,5.60,E,-2.60,E,1990
1990-11-11,0.76, ,0.40,E,4.50,E,-2.00,E,1990
1990-11-10,0, ,2.40,E,8.70,E,-2.40,E,1990
1990-11-09,0.25, ,2.80,E,4.90,E,0.50,E,1990
1990-11-08,0, ,1.10,E,7.00,E,-4.70,E,1990
1990-11-07,0.76, ,1.70,E,5.20,E,-0.30,E,1990
1990-11-06,0, ,2.90,E,5.40,E,0.10,E,1990
1990-11-05,54.1, ,3.20,E,6.50,E,0.20,E,1990
1990-11-04,17.53, ,6.10,E,17.30,E,2.00,E,1990
1990-11-03,0, ,16.20,E,21.90,E,11.80,E,1990
1990-11-02,0, ,16.20,E,21.60,E,12.70,E,1990
1990-11-01,0, ,15.40,E,23.10,E,9.50,E,1990
1990-10-31,0, ,12.30,E,22.20,E,5.80,E,1990
1990-10-30,0, ,11.80,E,21.00,E,6.60,E,1990
1990-10-29,0, ,4.10,E,12.10,E,-4.40,E,1990
1990-10-28,0, ,3.90,E,7.90,E,-2.20,E,1990
1990-10-27,0, ,7.90,E,15.60,E,2.70,E,1990
1990-10-26,0, ,3.20,E,11.00,E,-4.30,E,1990
1990-10-25,0, ,3.00,E,9.50,E,-2.00,E,1990
1990-10-24,0, ,6.50,E,12.30,E,1.20,E,1990
1990-10-23,0, ,7.00,E,15.60,E,-1.90,E,1990
1990-10-22,0, ,6.50,E,13.50,E,0.40,E,1990
1990-10-21,0, ,10.10,E,15.00,E,6.40,E,1990
1990-10-20,0, ,9.40,E,17.00,E,2.60,E,1990
1990-10-19,0, ,5.20,E,11.40,E,0.90,E,1990
1990-10-18,5.08, ,6.10,E,15.30,E,3.00,E,1990
1990-10-17,9.4, ,19.00,E,24.90,E,14.60,E,1990
1990-10-16,0, ,11.90,E,18.70,E,5.30,E,1990
1990-10-15,0, ,9.90,E,15.50,E,5.50,E,1990
1990-10-14,9.4, ,11.20,E,20.00,E,4.80,E,1990
1990-10-13,0, ,8.60,E,17.90,E,1.90,E,1990
1990-10-12,0, ,6.90,E,17.20,E,-0.20,E,1990
1990-10-11,0, ,7.40,E,15.80,E,2.50,E,1990
1990-10-10,32.77, ,6.80,E,10.40,E,4.60,E,1990
1990-10-09,27.69, ,5.30,E,6.10,E,4.60,E,1990
1990-10-08,25.4, ,7.20,E,8.50,E,4.80,E,1990
1990-10-07,3.05, ,14.10,E,19.20,E,8.50,E,1990
1990-10-06,0, ,21.40,E,28.50,E,16.40,E,1990
1990-10-05,0, ,19.20,E,27.70,E,10.00,E,1990
1990-10-04,3.81, ,13.20,E,18.40,E,9.90,E,1990
1990-10-03,44.7, ,17.10,E,23.60,E,12.60,E,1990
1990-10-02,0, ,13.30,E,20.80,E,6.10,E,1990
1990-10-01,0, ,10.80,E,17.20,E,5.90,E,1990
1990-09-30,1.02, ,11.40,E,16.40,E,6.60,E,1990
1990-09-29,0, ,13.40,E,20.00,E,10.70,E,1990
1990-09-28,0, ,17.00,E,25.80,E,11.30,E,1990
1990-09-27,0, ,16.20,E,26.60,E,6.60,E,1990
1990-09-26,0, ,16.00,E,23.10,E,9.10,E,1990
1990-09-25,0, ,14.70,E,21.50,E,9.20,E,1990
1990-09-24,0, ,11.80,E,17.60,E,6.00,E,1990
1990-09-23,0, ,7.70,E,12.40,E,5.10,E,1990
1990-09-22,1.78, ,11.80,E,17.30,E,6.20,E,1990
1990-09-21,11.68, ,13.80,E,16.20,E,11.10,E,1990
1990-09-20,0, ,13.70,E,22.20,E,7.20,E,1990
1990-09-19,5.08, ,13.10,E,18.10,E,10.10,E,1990
1990-09-18,0.51, ,11.00,E,19.50,E,3.30,E,1990
1990-09-17,0, ,9.00,E,17.40,E,2.40,E,1990
1990-09-16,1.27, ,11.90,E,17.50,E,6.90,E,1990
